PARAM_START
FORMAT:
TYPE:
VERSION
DATE:
COMMENT:
PARAM_END

DATA_START
GSOBAR  0  0  0  0  0.5
GSOBAR  0  0  0  1  1.5
GSOBAR  0  0  0  2  2.5
GSOBAR  0  0  0  3  3.5
GSOBAR  0  0  0  4  4.5
GSOBAR  0  0  0  5  5.5
GSOBAR  0  0  0  6  6.5
GSOBAR  0  0  0  7  7.5
GSOBAR  0  0  0  8  8.5
GSOBAR  0  0  0  9  9.5
GSOBAR  0  0  0  10  10.5
GSOBAR  0  0  0  11  11.5
GSOBAR  0  0  0  12  12.5
GSOBAR  0  0  0  13  13.5
GSOBAR  0  0  0  14  14.5
GSOBAR  0  0  0  15  15.5
GSOBAR  0  0  0  16  16.5
GSOBAR  0  0  0  17  17.5
GSOBAR  0  0  0  18  18.5
GSOBAR  0  0  0  19  19.5
GSOBAR  0  0  1  0  0.5
GSOBAR  0  0  1  1  1.5
GSOBAR  0  0  1  2  2.5
GSOBAR  0  0  1  3  3.5
GSOBAR  0  0  1  4  4.5
GSOBAR  0  0  1  5  5.5
GSOBAR  0  0  1  6  6.5
GSOBAR  0  0  1  7  7.5
GSOBAR  0  0  1  8  8.5
GSOBAR  0  0  1  9  9.5
GSOBAR  0  0  1  10  10.5
GSOBAR  0  0  1  11  11.5
GSOBAR  0  0  1  12  12.5
GSOBAR  0  0  1  13  13.5
GSOBAR  0  0  1  14  14.5
GSOBAR  0  0  1  15  15.5
GSOBAR  0  0  1  16  16.5
GSOBAR  0  0  1  17  17.5
GSOBAR  0  0  1  18  18.5
GSOBAR  0  0  1  19  19.5
GSOBAR  0  1  0  0  0.5
GSOBAR  0  1  0  1  1.5
GSOBAR  0  1  0  2  2.5
GSOBAR  0  1  0  3  3.5
GSOBAR  0  1  0  4  4.5
GSOBAR  0  1  0  5  5.5
GSOBAR  0  1  0  6  6.5
GSOBAR  0  1  0  7  7.5
GSOBAR  0  1  0  8  8.5
GSOBAR  0  1  0  9  9.5
GSOBAR  0  1  0  10  10.5
GSOBAR  0  1  0  11  11.5
GSOBAR  0  1  0  12  12.5
GSOBAR  0  1  0  13  13.5
GSOBAR  0  1  0  14  14.5
GSOBAR  0  1  0  15  15.5
GSOBAR  0  1  0  16  16.5
GSOBAR  0  1  0  17  17.5
GSOBAR  0  1  0  18  18.5
GSOBAR  0  1  0  19  19.5
GSOBAR  0  1  1  0  0.5
GSOBAR  0  1  1  1  1.5
GSOBAR  0  1  1  2  2.5
GSOBAR  0  1  1  3  3.5
GSOBAR  0  1  1  4  4.5
GSOBAR  0  1  1  5  5.5
GSOBAR  0  1  1  6  6.5
GSOBAR  0  1  1  7  7.5
GSOBAR  0  1  1  8  8.5
GSOBAR  0  1  1  9  9.5
GSOBAR  0  1  1  10  10.5
GSOBAR  0  1  1  11  11.5
GSOBAR  0  1  1  12  12.5
GSOBAR  0  1  1  13  13.5
GSOBAR  0  1  1  14  14.5
GSOBAR  0  1  1  15  15.5
GSOBAR  0  1  1  16  16.5
GSOBAR  0  1  1  17  17.5
GSOBAR  0  1  1  18  18.5
GSOBAR  0  1  1  19  19.5
GSOBAR  0  2  0  0  0.5
GSOBAR  0  2  0  1  1.5
GSOBAR  0  2  0  2  2.5
GSOBAR  0  2  0  3  3.5
GSOBAR  0  2  0  4  4.5
GSOBAR  0  2  0  5  5.5
GSOBAR  0  2  0  6  6.5
GSOBAR  0  2  0  7  7.5
GSOBAR  0  2  0  8  8.5
GSOBAR  0  2  0  9  9.5
GSOBAR  0  2  0  10  10.5
GSOBAR  0  2  0  11  11.5
GSOBAR  0  2  0  12  12.5
GSOBAR  0  2  0  13  13.5
GSOBAR  0  2  0  14  14.5
GSOBAR  0  2  0  15  15.5
GSOBAR  0  2  0  16  16.5
GSOBAR  0  2  0  17  17.5
GSOBAR  0  2  0  18  18.5
GSOBAR  0  2  0  19  19.5
GSOBAR  0  2  1  0  0.5
GSOBAR  0  2  1  1  1.5
GSOBAR  0  2  1  2  2.5
GSOBAR  0  2  1  3  3.5
GSOBAR  0  2  1  4  4.5
GSOBAR  0  2  1  5  5.5
GSOBAR  0  2  1  6  6.5
GSOBAR  0  2  1  7  7.5
GSOBAR  0  2  1  8  8.5
GSOBAR  0  2  1  9  9.5
GSOBAR  0  2  1  10  10.5
GSOBAR  0  2  1  11  11.5
GSOBAR  0  2  1  12  12.5
GSOBAR  0  2  1  13  13.5
GSOBAR  0  2  1  14  14.5
GSOBAR  0  2  1  15  15.5
GSOBAR  0  2  1  16  16.5
GSOBAR  0  2  1  17  17.5
GSOBAR  0  2  1  18  18.5
GSOBAR  0  2  1  19  19.5
GSOBAR  0  3  0  0  0.5
GSOBAR  0  3  0  1  1.5
GSOBAR  0  3  0  2  2.5
GSOBAR  0  3  0  3  3.5
GSOBAR  0  3  0  4  4.5
GSOBAR  0  3  0  5  5.5
GSOBAR  0  3  0  6  6.5
GSOBAR  0  3  0  7  7.5
GSOBAR  0  3  0  8  8.5
GSOBAR  0  3  0  9  9.5
GSOBAR  0  3  0  10  10.5
GSOBAR  0  3  0  11  11.5
GSOBAR  0  3  0  12  12.5
GSOBAR  0  3  0  13  13.5
GSOBAR  0  3  0  14  14.5
GSOBAR  0  3  0  15  15.5
GSOBAR  0  3  0  16  16.5
GSOBAR  0  3  0  17  17.5
GSOBAR  0  3  0  18  18.5
GSOBAR  0  3  0  19  19.5
GSOBAR  0  3  1  0  0.5
GSOBAR  0  3  1  1  1.5
GSOBAR  0  3  1  2  2.5
GSOBAR  0  3  1  3  3.5
GSOBAR  0  3  1  4  4.5
GSOBAR  0  3  1  5  5.5
GSOBAR  0  3  1  6  6.5
GSOBAR  0  3  1  7  7.5
GSOBAR  0  3  1  8  8.5
GSOBAR  0  3  1  9  9.5
GSOBAR  0  3  1  10  10.5
GSOBAR  0  3  1  11  11.5
GSOBAR  0  3  1  12  12.5
GSOBAR  0  3  1  13  13.5
GSOBAR  0  3  1  14  14.5
GSOBAR  0  3  1  15  15.5
GSOBAR  0  3  1  16  16.5
GSOBAR  0  3  1  17  17.5
GSOBAR  0  3  1  18  18.5
GSOBAR  0  3  1  19  19.5
GSOBAR  1  0  0  0  0.5
GSOBAR  1  0  0  1  1.5
GSOBAR  1  0  0  2  2.5
GSOBAR  1  0  0  3  3.5
GSOBAR  1  0  0  4  4.5
GSOBAR  1  0  0  5  5.5
GSOBAR  1  0  0  6  6.5
GSOBAR  1  0  0  7  7.5
GSOBAR  1  0  0  8  8.5
GSOBAR  1  0  0  9  9.5
GSOBAR  1  0  0  10  10.5
GSOBAR  1  0  0  11  11.5
GSOBAR  1  0  0  12  12.5
GSOBAR  1  0  0  13  13.5
GSOBAR  1  0  0  14  14.5
GSOBAR  1  0  0  15  15.5
GSOBAR  1  0  0  16  16.5
GSOBAR  1  0  0  17  17.5
GSOBAR  1  0  0  18  18.5
GSOBAR  1  0  0  19  19.5
GSOBAR  1  0  0  20  20.5
GSOBAR  1  0  0  21  21.5
GSOBAR  1  0  0  22  22.5
GSOBAR  1  0  0  23  23.5
GSOBAR  1  0  0  24  24.5
GSOBAR  1  0  0  25  25.5
GSOBAR  1  0  0  26  26.5
GSOBAR  1  0  0  27  27.5
GSOBAR  1  0  0  28  28.5
GSOBAR  1  0  0  29  29.5
GSOBAR  1  0  0  30  30.5
GSOBAR  1  0  0  31  31.5
GSOBAR  1  0  0  32  32.5
GSOBAR  1  0  0  33  33.5
GSOBAR  1  0  0  34  34.5
GSOBAR  1  0  0  35  35.5
GSOBAR  1  0  0  36  36.5
GSOBAR  1  0  0  37  37.5
GSOBAR  1  0  0  38  38.5
GSOBAR  1  0  0  39  39.5
GSOBAR  1  0  1  0  0.5
GSOBAR  1  0  1  1  1.5
GSOBAR  1  0  1  2  2.5
GSOBAR  1  0  1  3  3.5
GSOBAR  1  0  1  4  4.5
GSOBAR  1  0  1  5  5.5
GSOBAR  1  0  1  6  6.5
GSOBAR  1  0  1  7  7.5
GSOBAR  1  0  1  8  8.5
GSOBAR  1  0  1  9  9.5
GSOBAR  1  0  1  10  10.5
GSOBAR  1  0  1  11  11.5
GSOBAR  1  0  1  12  12.5
GSOBAR  1  0  1  13  13.5
GSOBAR  1  0  1  14  14.5
GSOBAR  1  0  1  15  15.5
GSOBAR  1  0  1  16  16.5
GSOBAR  1  0  1  17  17.5
GSOBAR  1  0  1  18  18.5
GSOBAR  1  0  1  19  19.5
GSOBAR  1  0  1  20  20.5
GSOBAR  1  0  1  21  21.5
GSOBAR  1  0  1  22  22.5
GSOBAR  1  0  1  23  23.5
GSOBAR  1  0  1  24  24.5
GSOBAR  1  0  1  25  25.5
GSOBAR  1  0  1  26  26.5
GSOBAR  1  0  1  27  27.5
GSOBAR  1  0  1  28  28.5
GSOBAR  1  0  1  29  29.5
GSOBAR  1  0  1  30  30.5
GSOBAR  1  0  1  31  31.5
GSOBAR  1  0  1  32  32.5
GSOBAR  1  0  1  33  33.5
GSOBAR  1  0  1  34  34.5
GSOBAR  1  0  1  35  35.5
GSOBAR  1  0  1  36  36.5
GSOBAR  1  0  1  37  37.5
GSOBAR  1  0  1  38  38.5
GSOBAR  1  0  1  39  39.5
GSOBAR  1  1  0  0  0.5
GSOBAR  1  1  0  1  1.5
GSOBAR  1  1  0  2  2.5
GSOBAR  1  1  0  3  3.5
GSOBAR  1  1  0  4  4.5
GSOBAR  1  1  0  5  5.5
GSOBAR  1  1  0  6  6.5
GSOBAR  1  1  0  7  7.5
GSOBAR  1  1  0  8  8.5
GSOBAR  1  1  0  9  9.5
GSOBAR  1  1  0  10  10.5
GSOBAR  1  1  0  11  11.5
GSOBAR  1  1  0  12  12.5
GSOBAR  1  1  0  13  13.5
GSOBAR  1  1  0  14  14.5
GSOBAR  1  1  0  15  15.5
GSOBAR  1  1  0  16  16.5
GSOBAR  1  1  0  17  17.5
GSOBAR  1  1  0  18  18.5
GSOBAR  1  1  0  19  19.5
GSOBAR  1  1  0  20  20.5
GSOBAR  1  1  0  21  21.5
GSOBAR  1  1  0  22  22.5
GSOBAR  1  1  0  23  23.5
GSOBAR  1  1  0  24  24.5
GSOBAR  1  1  0  25  25.5
GSOBAR  1  1  0  26  26.5
GSOBAR  1  1  0  27  27.5
GSOBAR  1  1  0  28  28.5
GSOBAR  1  1  0  29  29.5
GSOBAR  1  1  0  30  30.5
GSOBAR  1  1  0  31  31.5
GSOBAR  1  1  0  32  32.5
GSOBAR  1  1  0  33  33.5
GSOBAR  1  1  0  34  34.5
GSOBAR  1  1  0  35  35.5
GSOBAR  1  1  0  36  36.5
GSOBAR  1  1  0  37  37.5
GSOBAR  1  1  0  38  38.5
GSOBAR  1  1  0  39  39.5
